"V1","V2","V3"
"Sampling Amount","MaxDepth","Fault Rate"
"135","30","4.43286694285908"
"136","25","4.5434044251923"
"136","26","4.5434044251923"
"136","27","4.5434044251923"
"136","28","4.5434044251923"
"136","29","4.5434044251923"
"136","30","4.5434044251923"
"137","25","4.3621191220467"
"137","26","4.3621191220467"
"137","27","4.3621191220467"
"137","28","4.3621191220467"
"137","29","4.3621191220467"
"137","30","4.3621191220467"
"138","25","4.50746642926132"
"138","26","4.50746642926132"
"138","27","4.50746642926132"
"138","28","4.50746642926132"
"138","29","4.50746642926132"
"138","30","4.50746642926132"
"139","25","4.38154710944278"
"139","26","4.38154710944278"
"139","27","4.38154710944278"
"139","28","4.38154710944278"
"139","29","4.38154710944278"
"139","30","4.38154710944278"
"140","25","4.49378834318462"
"140","26","4.49378834318462"
"140","27","4.49378834318462"
"140","28","4.49378834318462"
"140","29","4.49378834318462"
"140","30","4.49378834318462"
"141","25","4.45111962782917"
"141","26","4.45111962782917"
"141","27","4.45111962782917"
"141","28","4.45111962782917"
"141","29","4.45111962782917"
"141","30","4.45111962782917"
"142","25","4.4034991904986"
"142","26","4.4034991904986"
"142","27","4.4034991904986"
"142","28","4.4034991904986"
"142","29","4.4034991904986"
"142","30","4.4034991904986"
"143","25","4.39350559132593"
"143","26","4.39350559132593"
"143","27","4.39350559132593"
"143","28","4.39350559132593"
"143","29","4.39350559132593"
"143","30","4.39350559132593"
"144","25","4.45637385181529"
"144","26","4.45637385181529"
"144","27","4.45637385181529"
"144","28","4.45637385181529"
"144","29","4.45637385181529"
"144","30","4.45637385181529"
"145","25","4.41632765666403"
"145","26","4.41632765666403"
"145","27","4.41632765666403"
"145","28","4.41632765666403"
"145","29","4.41632765666403"
"145","30","4.41632765666403"
